image,dilution,dilution_label,tile_idx,position_y,position_x,architecture,density_threshold_0.2,density_threshold_0.5,density_threshold_0.8,density_threshold_0.95,density_clahe_otsu_pred,density_clahe_otsu_orig
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,16,1024,1024,UNet,0.036579132080078125,0.01125335693359375,0.00142669677734375,0.0001068115234375,0.9686622619628906,0.02404022216796875
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,16,1024,1024,Attention_UNet,0.039337158203125,0.009586334228515625,0.000335693359375,0.0,0.956451416015625,0.02404022216796875
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,16,1024,1024,Attention_ResUNet,0.027828216552734375,0.009014129638671875,0.000396728515625,0.0,0.96197509765625,0.02404022216796875
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,17,1024,1536,UNet,0.0389251708984375,0.014190673828125,0.001293182373046875,0.0,0.9632225036621094,0.3385353088378906
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,17,1024,1536,Attention_UNet,0.051570892333984375,0.01322174072265625,0.000179290771484375,0.0,0.9394569396972656,0.3385353088378906
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,17,1024,1536,Attention_ResUNet,0.03591156005859375,0.0120697021484375,0.00011444091796875,0.0,0.9519577026367188,0.3385353088378906
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,18,1024,2048,UNet,0.036212921142578125,0.014377593994140625,0.001949310302734375,1.52587890625e-05,0.9594993591308594,0.042339324951171875
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,18,1024,2048,Attention_UNet,0.0436859130859375,0.0135650634765625,0.00030517578125,0.0,0.9365768432617188,0.042339324951171875
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,18,1024,2048,Attention_ResUNet,0.034393310546875,0.01238250732421875,0.000553131103515625,0.0,0.9592132568359375,0.042339324951171875
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,19,1024,2560,UNet,0.03279876708984375,0.013416290283203125,0.001346588134765625,0.0,0.9665603637695312,0.027698516845703125
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,19,1024,2560,Attention_UNet,0.03258514404296875,0.01165008544921875,0.00042724609375,0.0,0.8191413879394531,0.027698516845703125
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,19,1024,2560,Attention_ResUNet,0.031063079833984375,0.0116119384765625,0.0001373291015625,0.0,0.9654273986816406,0.027698516845703125
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,20,1024,3072,UNet,0.039813995361328125,0.01544189453125,0.001316070556640625,0.0,0.9557838439941406,0.21624755859375
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,20,1024,3072,Attention_UNet,0.035663604736328125,0.01296234130859375,0.001094818115234375,0.0,0.8024253845214844,0.21624755859375
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,20,1024,3072,Attention_ResUNet,0.036830902099609375,0.013580322265625,0.000186920166015625,0.0,0.9491806030273438,0.21624755859375
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,21,1536,0,UNet,0.08441162109375,0.01335906982421875,0.00022125244140625,0.0,0.8290252685546875,0.02684783935546875
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,21,1536,0,Attention_UNet,0.056873321533203125,0.011501312255859375,9.5367431640625e-05,0.0,0.7875251770019531,0.02684783935546875
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,21,1536,0,Attention_ResUNet,0.023708343505859375,0.006603240966796875,3.814697265625e-06,0.0,0.9646530151367188,0.02684783935546875
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,22,1536,512,UNet,0.0673675537109375,0.013580322265625,0.001239776611328125,2.6702880859375e-05,0.8869132995605469,0.02581024169921875
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,22,1536,512,Attention_UNet,0.067901611328125,0.008945465087890625,0.0001373291015625,0.0,0.7465438842773438,0.02581024169921875
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,22,1536,512,Attention_ResUNet,0.02556610107421875,0.007610321044921875,0.000217437744140625,0.0,0.9679641723632812,0.02581024169921875
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,23,1536,1024,UNet,0.04708099365234375,0.0107574462890625,0.00035858154296875,0.0,0.9456977844238281,0.33161163330078125
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,23,1536,1024,Attention_UNet,0.04141998291015625,0.0078582763671875,7.62939453125e-06,0.0,0.9183197021484375,0.33161163330078125
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,23,1536,1024,Attention_ResUNet,0.024654388427734375,0.0070343017578125,3.814697265625e-06,0.0,0.968536376953125,0.33161163330078125
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,24,1536,1536,UNet,0.044887542724609375,0.013004302978515625,0.00079345703125,0.0,0.9582710266113281,0.0298919677734375
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,24,1536,1536,Attention_UNet,0.0489959716796875,0.0110015869140625,3.814697265625e-05,0.0,0.9447669982910156,0.0298919677734375
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,24,1536,1536,Attention_ResUNet,0.032360076904296875,0.010044097900390625,1.52587890625e-05,0.0,0.9553184509277344,0.0298919677734375
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,25,1536,2048,UNet,0.03173065185546875,0.010585784912109375,0.0008544921875,0.0,0.9723472595214844,0.023746490478515625
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,25,1536,2048,Attention_UNet,0.04067230224609375,0.009464263916015625,8.392333984375e-05,0.0,0.9508209228515625,0.023746490478515625
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,25,1536,2048,Attention_ResUNet,0.0270843505859375,0.0087890625,3.4332275390625e-05,0.0,0.9637374877929688,0.023746490478515625
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,26,1536,2560,UNet,0.03558349609375,0.013031005859375,0.001216888427734375,0.0,0.9648590087890625,0.027820587158203125
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,26,1536,2560,Attention_UNet,0.04769134521484375,0.0121612548828125,0.00017547607421875,0.0,0.9342803955078125,0.027820587158203125
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,26,1536,2560,Attention_ResUNet,0.0316925048828125,0.010951995849609375,4.57763671875e-05,0.0,0.9597969055175781,0.027820587158203125
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,27,1536,3072,UNet,0.0365753173828125,0.01418304443359375,0.001575469970703125,0.0,0.9609336853027344,0.03824615478515625
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,27,1536,3072,Attention_UNet,0.042705535888671875,0.0130462646484375,0.00026702880859375,0.0,0.9095191955566406,0.03824615478515625
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,27,1536,3072,Attention_ResUNet,0.032505035400390625,0.012119293212890625,0.000301361083984375,0.0,0.96246337890625,0.03824615478515625
320x_2025-05-15_02-05-00.tif,320,320x,0,0,0,UNet,0.40483856201171875,0.1708221435546875,0.0335540771484375,3.4332275390625e-05,0.6779899597167969,0.25826263427734375
320x_2025-05-15_02-05-00.tif,320,320x,0,0,0,Attention_UNet,0.36865997314453125,0.1148681640625,0.0040130615234375,0.0,0.6713790893554688,0.25826263427734375
320x_2025-05-15_02-05-00.tif,320,320x,0,0,0,Attention_ResUNet,0.3531761169433594,0.15423202514648438,0.011631011962890625,0.0,0.6823310852050781,0.25826263427734375
320x_2025-05-15_02-05-00.tif,320,320x,1,0,512,UNet,0.3345527648925781,0.1141204833984375,0.019683837890625,8.392333984375e-05,0.7237968444824219,0.1709747314453125
320x_2025-05-15_02-05-00.tif,320,320x,1,0,512,Attention_UNet,0.2996673583984375,0.08262252807617188,0.00170135498046875,0.0,0.7074470520019531,0.1709747314453125
320x_2025-05-15_02-05-00.tif,320,320x,1,0,512,Attention_ResUNet,0.29265594482421875,0.11249923706054688,0.00739288330078125,0.0,0.7222938537597656,0.1709747314453125
320x_2025-05-15_02-05-00.tif,320,320x,2,0,1024,UNet,0.3263053894042969,0.1127166748046875,0.0205078125,0.00032806396484375,0.7220878601074219,0.1714324951171875
320x_2025-05-15_02-05-00.tif,320,320x,2,0,1024,Attention_UNet,0.3003349304199219,0.08686447143554688,0.002498626708984375,0.0,0.7096405029296875,0.1714324951171875
320x_2025-05-15_02-05-00.tif,320,320x,2,0,1024,Attention_ResUNet,0.3087043762207031,0.12079238891601562,0.010517120361328125,9.5367431640625e-05,0.70556640625,0.1714324951171875
320x_2025-05-15_02-05-00.tif,320,320x,3,0,1536,UNet,0.2888031005859375,0.10053634643554688,0.0147705078125,0.000110626220703125,0.7469902038574219,0.16021728515625
320x_2025-05-15_02-05-00.tif,320,320x,3,0,1536,Attention_UNet,0.2893409729003906,0.08227920532226562,0.001949310302734375,0.0,0.7296791076660156,0.16021728515625
320x_2025-05-15_02-05-00.tif,320,320x,3,0,1536,Attention_ResUNet,0.2812004089355469,0.10461044311523438,0.0069427490234375,0.0,0.7171707153320312,0.16021728515625
320x_2025-05-15_02-05-00.tif,320,320x,4,0,2048,UNet,0.24554824829101562,0.0921478271484375,0.012058258056640625,3.814697265625e-05,0.7801589965820312,0.14879226684570312
320x_2025-05-15_02-05-00.tif,320,320x,4,0,2048,Attention_UNet,0.2716636657714844,0.0793304443359375,0.001186370849609375,0.0,0.7532310485839844,0.14879226684570312
320x_2025-05-15_02-05-00.tif,320,320x,4,0,2048,Attention_ResUNet,0.23288345336914062,0.08597564697265625,0.005176544189453125,0.0,0.7531700134277344,0.14879226684570312
320x_2025-05-15_02-05-00.tif,320,320x,5,0,2560,UNet,0.2344818115234375,0.090789794921875,0.007572174072265625,0.0,0.7780990600585938,0.15105819702148438
320x_2025-05-15_02-05-00.tif,320,320x,5,0,2560,Attention_UNet,0.2976722717285156,0.08254241943359375,0.000629425048828125,0.0,0.7347602844238281,0.15105819702148438
320x_2025-05-15_02-05-00.tif,320,320x,5,0,2560,Attention_ResUNet,0.21516799926757812,0.07775497436523438,0.00177001953125,0.0,0.757293701171875,0.15105819702148438
320x_2025-05-15_02-05-00.tif,320,320x,6,0,3072,UNet,0.24368667602539062,0.09902191162109375,0.008098602294921875,0.0,0.76580810546875,0.26813507080078125
320x_2025-05-15_02-05-00.tif,320,320x,6,0,3072,Attention_UNet,0.33898162841796875,0.09485244750976562,0.0009002685546875,0.0,0.702239990234375,0.26813507080078125
320x_2025-05-15_02-05-00.tif,320,320x,6,0,3072,Attention_ResUNet,0.23145294189453125,0.08142852783203125,0.000720977783203125,0.0,0.7526969909667969,0.26813507080078125
320x_2025-05-15_02-05-00.tif,320,320x,7,512,0,UNet,0.36450958251953125,0.13254547119140625,0.026027679443359375,0.0,0.7143173217773438,0.20389556884765625
320x_2025-05-15_02-05-00.tif,320,320x,7,512,0,Attention_UNet,0.316192626953125,0.10210418701171875,0.0018310546875,0.0,0.675201416015625,0.20389556884765625
320x_2025-05-15_02-05-00.tif,320,320x,7,512,0,Attention_ResUNet,0.29570770263671875,0.12952041625976562,0.01441192626953125,0.0,0.7179679870605469,0.20389556884765625
320x_2025-05-15_02-05-00.tif,320,320x,8,512,512,UNet,0.338348388671875,0.10512161254882812,0.018520355224609375,7.2479248046875e-05,0.7257957458496094,0.17083740234375
320x_2025-05-15_02-05-00.tif,320,320x,8,512,512,Attention_UNet,0.284454345703125,0.09017181396484375,0.001926422119140625,0.0,0.6771011352539062,0.17083740234375
320x_2025-05-15_02-05-00.tif,320,320x,8,512,512,Attention_ResUNet,0.2655754089355469,0.10974884033203125,0.013645172119140625,0.0,0.7348670959472656,0.17083740234375
320x_2025-05-15_02-05-00.tif,320,320x,9,512,1024,UNet,0.322998046875,0.09663772583007812,0.0148773193359375,6.4849853515625e-05,0.7238960266113281,0.16364669799804688
320x_2025-05-15_02-05-00.tif,320,320x,9,512,1024,Attention_UNet,0.2676200866699219,0.07790756225585938,0.00157928466796875,0.0,0.6798210144042969,0.16364669799804688
320x_2025-05-15_02-05-00.tif,320,320x,9,512,1024,Attention_ResUNet,0.260040283203125,0.09597396850585938,0.005825042724609375,0.0,0.7418403625488281,0.16364669799804688
320x_2025-05-15_02-05-00.tif,320,320x,10,512,1536,UNet,0.279144287109375,0.085357666015625,0.01055908203125,1.52587890625e-05,0.7342872619628906,0.149261474609375
320x_2025-05-15_02-05-00.tif,320,320x,10,512,1536,Attention_UNet,0.25099945068359375,0.0709228515625,0.00139617919921875,0.0,0.7226104736328125,0.149261474609375
320x_2025-05-15_02-05-00.tif,320,320x,10,512,1536,Attention_ResUNet,0.23698043823242188,0.08240127563476562,0.00476837158203125,0.0,0.7521781921386719,0.149261474609375
320x_2025-05-15_02-05-00.tif,320,320x,11,512,2048,UNet,0.2781944274902344,0.08862686157226562,0.00891876220703125,1.1444091796875e-05,0.7421951293945312,0.15395355224609375
320x_2025-05-15_02-05-00.tif,320,320x,11,512,2048,Attention_UNet,0.2717475891113281,0.07655715942382812,0.00099945068359375,0.0,0.7314605712890625,0.15395355224609375
320x_2025-05-15_02-05-00.tif,320,320x,11,512,2048,Attention_ResUNet,0.23220443725585938,0.0802001953125,0.0042266845703125,0.0,0.7494125366210938,0.15395355224609375
320x_2025-05-15_02-05-00.tif,320,320x,12,512,2560,UNet,0.2509651184082031,0.08380508422851562,0.00789642333984375,7.2479248046875e-05,0.7719459533691406,0.1492919921875
320x_2025-05-15_02-05-00.tif,320,320x,12,512,2560,Attention_UNet,0.2699394226074219,0.0733795166015625,0.000843048095703125,0.0,0.7518501281738281,0.1492919921875
320x_2025-05-15_02-05-00.tif,320,320x,12,512,2560,Attention_ResUNet,0.19675064086914062,0.06924819946289062,0.00275421142578125,0.0,0.76873779296875,0.1492919921875
320x_2025-05-15_02-05-00.tif,320,320x,13,512,3072,UNet,0.23819351196289062,0.08831787109375,0.007205963134765625,0.0,0.7787628173828125,0.15856170654296875
320x_2025-05-15_02-05-00.tif,320,320x,13,512,3072,Attention_UNet,0.2881660461425781,0.08049392700195312,0.0007171630859375,0.0,0.7447471618652344,0.15856170654296875
320x_2025-05-15_02-05-00.tif,320,320x,13,512,3072,Attention_ResUNet,0.18661880493164062,0.06692123413085938,0.00109100341796875,0.0,0.7729606628417969,0.15856170654296875
320x_2025-05-15_02-05-00.tif,320,320x,14,1024,0,UNet,0.3702430725097656,0.12067794799804688,0.019412994384765625,0.000171661376953125,0.7091522216796875,0.20875167846679688
320x_2025-05-15_02-05-00.tif,320,320x,14,1024,0,Attention_UNet,0.2809181213378906,0.10885238647460938,0.005672454833984375,1.1444091796875e-05,0.7107009887695312,0.20875167846679688
320x_2025-05-15_02-05-00.tif,320,320x,14,1024,0,Attention_ResUNet,0.2697792053222656,0.1175079345703125,0.019256591796875,1.52587890625e-05,0.7285232543945312,0.20875167846679688
320x_2025-05-15_02-05-00.tif,320,320x,15,1024,512,UNet,0.3185768127441406,0.09380340576171875,0.012989044189453125,9.918212890625e-05,0.73321533203125,0.1626434326171875
320x_2025-05-15_02-05-00.tif,320,320x,15,1024,512,Attention_UNet,0.22116851806640625,0.09447097778320312,0.004657745361328125,0.0,0.7588996887207031,0.1626434326171875
320x_2025-05-15_02-05-00.tif,320,320x,15,1024,512,Attention_ResUNet,0.21801376342773438,0.09635543823242188,0.01924896240234375,7.62939453125e-06,0.7744407653808594,0.1626434326171875
320x_2025-05-15_02-05-00.tif,320,320x,16,1024,1024,UNet,0.3139801025390625,0.08378982543945312,0.009532928466796875,6.4849853515625e-05,0.7325897216796875,0.157623291015625
320x_2025-05-15_02-05-00.tif,320,320x,16,1024,1024,Attention_UNet,0.2572784423828125,0.08184814453125,0.001613616943359375,0.0,0.6913871765136719,0.157623291015625
320x_2025-05-15_02-05-00.tif,320,320x,16,1024,1024,Attention_ResUNet,0.23119735717773438,0.0872955322265625,0.00756072998046875,0.0,0.7514762878417969,0.157623291015625
320x_2025-05-15_02-05-00.tif,320,320x,17,1024,1536,UNet,0.2821998596191406,0.07745742797851562,0.006801605224609375,2.6702880859375e-05,0.747406005859375,0.14807510375976562
320x_2025-05-15_02-05-00.tif,320,320x,17,1024,1536,Attention_UNet,0.24562454223632812,0.06969451904296875,0.001129150390625,0.0,0.6771621704101562,0.14807510375976562
320x_2025-05-15_02-05-00.tif,320,320x,17,1024,1536,Attention_ResUNet,0.20978546142578125,0.07303237915039062,0.002681732177734375,0.0,0.7772598266601562,0.14807510375976562
320x_2025-05-15_02-05-00.tif,320,320x,18,1024,2048,UNet,0.2627983093261719,0.07598495483398438,0.0056304931640625,3.0517578125e-05,0.7550010681152344,0.14792251586914062
320x_2025-05-15_02-05-00.tif,320,320x,18,1024,2048,Attention_UNet,0.233489990234375,0.06558990478515625,0.000835418701171875,0.0,0.7115402221679688,0.14792251586914062
320x_2025-05-15_02-05-00.tif,320,320x,18,1024,2048,Attention_ResUNet,0.19257354736328125,0.06412506103515625,0.0019073486328125,0.0,0.7907867431640625,0.14792251586914062
320x_2025-05-15_02-05-00.tif,320,320x,19,1024,2560,UNet,0.24232101440429688,0.06953048706054688,0.004497528076171875,0.0,0.7690238952636719,0.13663864135742188
320x_2025-05-15_02-05-00.tif,320,320x,19,1024,2560,Attention_UNet,0.23044204711914062,0.060298919677734375,0.00037384033203125,0.0,0.7586669921875,0.13663864135742188
320x_2025-05-15_02-05-00.tif,320,320x,19,1024,2560,Attention_ResUNet,0.16474151611328125,0.052074432373046875,0.00077056884765625,0.0,0.8017005920410156,0.13663864135742188
320x_2025-05-15_02-05-00.tif,320,320x,20,1024,3072,UNet,0.2548484802246094,0.08383560180664062,0.005401611328125,1.1444091796875e-05,0.7692146301269531,0.156829833984375
320x_2025-05-15_02-05-00.tif,320,320x,20,1024,3072,Attention_UNet,0.2746620178222656,0.0747528076171875,0.000762939453125,0.0,0.7509117126464844,0.156829833984375
320x_2025-05-15_02-05-00.tif,320,320x,20,1024,3072,Attention_ResUNet,0.17864608764648438,0.059658050537109375,0.000904083251953125,0.0,0.7796516418457031,0.156829833984375
320x_2025-05-15_02-05-00.tif,320,320x,21,1536,0,UNet,0.4097709655761719,0.12933731079101562,0.015743255615234375,1.9073486328125e-05,0.6833839416503906,0.3185691833496094
320x_2025-05-15_02-05-00.tif,320,320x,21,1536,0,Attention_UNet,0.319091796875,0.120941162109375,0.008037567138671875,0.0,0.6863250732421875,0.3185691833496094
320x_2025-05-15_02-05-00.tif,320,320x,21,1536,0,Attention_ResUNet,0.2788658142089844,0.11132431030273438,0.014194488525390625,0.0,0.7157821655273438,0.3185691833496094
320x_2025-05-15_02-05-00.tif,320,320x,22,1536,512,UNet,0.3220977783203125,0.09772109985351562,0.0093231201171875,3.0517578125e-05,0.7205581665039062,0.17166900634765625
320x_2025-05-15_02-05-00.tif,320,320x,22,1536,512,Attention_UNet,0.19663619995117188,0.10100555419921875,0.01874542236328125,0.0,0.7938194274902344,0.17166900634765625
320x_2025-05-15_02-05-00.tif,320,320x,22,1536,512,Attention_ResUNet,0.19805145263671875,0.096588134765625,0.028156280517578125,1.1444091796875e-05,0.808746337890625,0.17166900634765625
320x_2025-05-15_02-05-00.tif,320,320x,23,1536,1024,UNet,0.3316497802734375,0.09103775024414062,0.00957489013671875,2.6702880859375e-05,0.7232856750488281,0.17008209228515625
320x_2025-05-15_02-05-00.tif,320,320x,23,1536,1024,Attention_UNet,0.22423553466796875,0.10195159912109375,0.00891876220703125,0.0,0.7520866394042969,0.17008209228515625
320x_2025-05-15_02-05-00.tif,320,320x,23,1536,1024,Attention_ResUNet,0.22150039672851562,0.09624099731445312,0.016693115234375,0.0,0.7689208984375,0.17008209228515625
320x_2025-05-15_02-05-00.tif,320,320x,24,1536,1536,UNet,0.29737091064453125,0.0785675048828125,0.006282806396484375,0.00011444091796875,0.7392463684082031,0.1547393798828125
320x_2025-05-15_02-05-00.tif,320,320x,24,1536,1536,Attention_UNet,0.23520660400390625,0.08449554443359375,0.0034637451171875,0.0,0.7234611511230469,0.1547393798828125
320x_2025-05-15_02-05-00.tif,320,320x,24,1536,1536,Attention_ResUNet,0.2065582275390625,0.07720184326171875,0.005214691162109375,5.340576171875e-05,0.7719955444335938,0.1547393798828125
320x_2025-05-15_02-05-00.tif,320,320x,25,1536,2048,UNet,0.3069572448730469,0.08644866943359375,0.005435943603515625,7.62939453125e-06,0.7318840026855469,0.16849136352539062
320x_2025-05-15_02-05-00.tif,320,320x,25,1536,2048,Attention_UNet,0.2707633972167969,0.08491134643554688,0.00189208984375,0.0,0.6807670593261719,0.16849136352539062
320x_2025-05-15_02-05-00.tif,320,320x,25,1536,2048,Attention_ResUNet,0.21710586547851562,0.0774383544921875,0.002506256103515625,0.0,0.7589073181152344,0.16849136352539062
320x_2025-05-15_02-05-00.tif,320,320x,26,1536,2560,UNet,0.2621917724609375,0.07731246948242188,0.004241943359375,0.0,0.7600135803222656,0.1523590087890625
320x_2025-05-15_02-05-00.tif,320,320x,26,1536,2560,Attention_UNet,0.25444793701171875,0.07147598266601562,0.00112152099609375,0.0,0.6963653564453125,0.1523590087890625
320x_2025-05-15_02-05-00.tif,320,320x,26,1536,2560,Attention_ResUNet,0.17886734008789062,0.058879852294921875,0.00093841552734375,0.0,0.8006935119628906,0.1523590087890625
320x_2025-05-15_02-05-00.tif,320,320x,27,1536,3072,UNet,0.29541015625,0.0949249267578125,0.0061187744140625,2.6702880859375e-05,0.7353477478027344,0.17415618896484375
320x_2025-05-15_02-05-00.tif,320,320x,27,1536,3072,Attention_UNet,0.29705810546875,0.08896636962890625,0.00104522705078125,0.0,0.7294769287109375,0.17415618896484375
320x_2025-05-15_02-05-00.tif,320,320x,27,1536,3072,Attention_ResUNet,0.200225830078125,0.06259918212890625,0.0009307861328125,0.0,0.7615547180175781,0.17415618896484375
5120x_2025-05-16_00-59-00.tif,5120,5120x,0,0,0,UNet,0.028263092041015625,0.007579803466796875,0.0003814697265625,0.0,0.96038818359375,0.29407501220703125
5120x_2025-05-16_00-59-00.tif,5120,5120x,0,0,0,Attention_UNet,0.02976226806640625,0.00557708740234375,3.0517578125e-05,0.0,0.9511566162109375,0.29407501220703125
5120x_2025-05-16_00-59-00.tif,5120,5120x,0,0,0,Attention_ResUNet,0.018756866455078125,0.004451751708984375,1.9073486328125e-05,0.0,0.9608840942382812,0.29407501220703125
5120x_2025-05-16_00-59-00.tif,5120,5120x,1,0,512,UNet,0.017547607421875,0.00563812255859375,0.00055694580078125,0.0,0.9859962463378906,0.3969917297363281
5120x_2025-05-16_00-59-00.tif,5120,5120x,1,0,512,Attention_UNet,0.023784637451171875,0.004863739013671875,7.62939453125e-06,0.0,0.9298515319824219,0.3969917297363281
5120x_2025-05-16_00-59-00.tif,5120,5120x,1,0,512,Attention_ResUNet,0.01575469970703125,0.00457000732421875,0.0,0.0,0.9690437316894531,0.3969917297363281
5120x_2025-05-16_00-59-00.tif,5120,5120x,2,0,1024,UNet,0.011096954345703125,0.004100799560546875,0.000591278076171875,0.0,0.73968505859375,0.4473304748535156
5120x_2025-05-16_00-59-00.tif,5120,5120x,2,0,1024,Attention_UNet,0.014617919921875,0.00411224365234375,3.4332275390625e-05,0.0,0.819793701171875,0.4473304748535156
5120x_2025-05-16_00-59-00.tif,5120,5120x,2,0,1024,Attention_ResUNet,0.011226654052734375,0.00371551513671875,3.814697265625e-06,0.0,0.9678955078125,0.4473304748535156
5120x_2025-05-16_00-59-00.tif,5120,5120x,3,0,1536,UNet,0.008876800537109375,0.0033111572265625,0.000392913818359375,0.0,0.96197509765625,0.3717536926269531
5120x_2025-05-16_00-59-00.tif,5120,5120x,3,0,1536,Attention_UNet,0.00879669189453125,0.003055572509765625,0.000278472900390625,0.0,0.7978858947753906,0.3717536926269531
5120x_2025-05-16_00-59-00.tif,5120,5120x,3,0,1536,Attention_ResUNet,0.008419036865234375,0.003116607666015625,3.814697265625e-06,0.0,0.9672737121582031,0.3717536926269531
5120x_2025-05-16_00-59-00.tif,5120,5120x,4,0,2048,UNet,0.011745452880859375,0.004138946533203125,0.00029754638671875,0.0,0.8089942932128906,0.3060035705566406
5120x_2025-05-16_00-59-00.tif,5120,5120x,4,0,2048,Attention_UNet,0.0076751708984375,0.002498626708984375,0.0003509521484375,7.62939453125e-06,0.8494033813476562,0.3060035705566406
5120x_2025-05-16_00-59-00.tif,5120,5120x,4,0,2048,Attention_ResUNet,0.010959625244140625,0.00400543212890625,0.0,0.0,0.8928375244140625,0.3060035705566406
5120x_2025-05-16_00-59-00.tif,5120,5120x,5,0,2560,UNet,0.017169952392578125,0.00551605224609375,0.00019073486328125,0.0,0.7514801025390625,0.43428802490234375
5120x_2025-05-16_00-59-00.tif,5120,5120x,5,0,2560,Attention_UNet,0.01473236083984375,0.003025054931640625,0.000179290771484375,0.0,0.8633689880371094,0.43428802490234375
5120x_2025-05-16_00-59-00.tif,5120,5120x,5,0,2560,Attention_ResUNet,0.02144622802734375,0.005718231201171875,0.0,0.0,0.8736915588378906,0.43428802490234375
5120x_2025-05-16_00-59-00.tif,5120,5120x,6,0,3072,UNet,0.01947784423828125,0.00390625,6.103515625e-05,0.0,0.6443138122558594,0.30387115478515625
5120x_2025-05-16_00-59-00.tif,5120,5120x,6,0,3072,Attention_UNet,0.034332275390625,0.001598358154296875,4.9591064453125e-05,0.0,0.8647003173828125,0.30387115478515625
5120x_2025-05-16_00-59-00.tif,5120,5120x,6,0,3072,Attention_ResUNet,0.09250640869140625,0.007007598876953125,0.0,0.0,0.8313827514648438,0.30387115478515625
5120x_2025-05-16_00-59-00.tif,5120,5120x,7,512,0,UNet,0.02696990966796875,0.00479888916015625,0.00020599365234375,0.0,0.7843513488769531,0.41191864013671875
5120x_2025-05-16_00-59-00.tif,5120,5120x,7,512,0,Attention_UNet,0.01729583740234375,0.003406524658203125,0.0,0.0,0.7530021667480469,0.41191864013671875
5120x_2025-05-16_00-59-00.tif,5120,5120x,7,512,0,Attention_ResUNet,0.010555267333984375,0.002410888671875,0.0,0.0,0.9785652160644531,0.41191864013671875
5120x_2025-05-16_00-59-00.tif,5120,5120x,8,512,512,UNet,0.00943756103515625,0.00273895263671875,0.00022125244140625,0.0,0.7006340026855469,0.4249382019042969
5120x_2025-05-16_00-59-00.tif,5120,5120x,8,512,512,Attention_UNet,0.01094818115234375,0.00226593017578125,0.0,0.0,0.8821792602539062,0.4249382019042969
5120x_2025-05-16_00-59-00.tif,5120,5120x,8,512,512,Attention_ResUNet,0.007152557373046875,0.0020751953125,1.52587890625e-05,0.0,0.972808837890625,0.4249382019042969
5120x_2025-05-16_00-59-00.tif,5120,5120x,9,512,1024,UNet,0.011486053466796875,0.003871917724609375,0.000431060791015625,0.0,0.9905052185058594,0.4954795837402344
5120x_2025-05-16_00-59-00.tif,5120,5120x,9,512,1024,Attention_UNet,0.015567779541015625,0.00363922119140625,0.000133514404296875,0.0,0.944366455078125,0.4954795837402344
5120x_2025-05-16_00-59-00.tif,5120,5120x,9,512,1024,Attention_ResUNet,0.010021209716796875,0.003208160400390625,0.000141143798828125,0.0,0.9718818664550781,0.4954795837402344
5120x_2025-05-16_00-59-00.tif,5120,5120x,10,512,1536,UNet,0.011775970458984375,0.004421234130859375,0.000347137451171875,0.0,0.8083114624023438,0.4830513000488281
5120x_2025-05-16_00-59-00.tif,5120,5120x,10,512,1536,Attention_UNet,0.014373779296875,0.004360198974609375,7.62939453125e-06,0.0,0.7532768249511719,0.4830513000488281
5120x_2025-05-16_00-59-00.tif,5120,5120x,10,512,1536,Attention_ResUNet,0.01146697998046875,0.003818511962890625,7.62939453125e-06,0.0,0.9714164733886719,0.4830513000488281
5120x_2025-05-16_00-59-00.tif,5120,5120x,11,512,2048,UNet,0.013111114501953125,0.004711151123046875,0.000293731689453125,0.0,0.972900390625,0.4162483215332031
