image,dilution_factor,method,foreground_pct
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,94.23868060112
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,98.19085001945496
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,98.71774911880492
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,99.6575891971588
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,98.63370060920715
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,98.79904985427856
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,56.72789216041565
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.1922726049087941
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.5887964274734259
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.7113483268767595
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.376602541655302
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.1702188281342387
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.0549123680684715
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,4.855000972747803
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,75.14500021934509
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,87.51710653305054
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,94.48204636573792
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,96.63662314414978
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,99.11872148513794
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,99.46169853210448
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,98.76255989074708
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,89.86417055130005
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.1007310464046895
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.2293128287419676
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.3606645856052637
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.7957596331834793
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.2696919720619917
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.104448152706027
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.1623836229555308
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,16.283124685287476
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,40.54269790649414
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,81.24256730079651
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,92.36257672309875
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,95.85662484169006
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,99.2624282836914
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,98.9553689956665
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,99.41598176956175
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.048129991046153
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.0601453648414462
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.1196398865431547
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.3332864260300994
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.53785708732903
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.5002494901418686
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.0858162529766559
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.0577472557779401
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.1849520485848188
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,12.39946112036705
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,40.2484267950058
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,82.99957513809204
