image,dilution,dilution_label,tile_idx,position_y,position_x,density_threshold_0.2,density_threshold_0.5,density_threshold_0.8,density_threshold_0.95,density_clahe_otsu_pred,density_clahe_otsu_orig
160x_2025-05-15_02-05-00.tif,160,160x,14,1024,0,0.62467575,0.2674942,0.056858063,0.0005607605,0.4391937255859375,0.30324554443359375
160x_2025-05-15_02-05-00.tif,160,160x,15,1024,512,0.613945,0.24282455,0.05228424,0.00049209595,0.4162178039550781,0.2877769470214844
160x_2025-05-15_02-05-00.tif,160,160x,16,1024,1024,0.59176636,0.23087692,0.048202515,0.0006713867,0.4215888977050781,0.28485107421875
160x_2025-05-15_02-05-00.tif,160,160x,17,1024,1536,0.56985474,0.21796417,0.03767395,0.0002937317,0.4300651550292969,0.2861213684082031
160x_2025-05-15_02-05-00.tif,160,160x,18,1024,2048,0.59540176,0.24879074,0.046676636,0.00017929077,0.4505157470703125,0.30901336669921875
160x_2025-05-15_02-05-00.tif,160,160x,19,1024,2560,0.6114845,0.26600266,0.05344391,0.00049591064,0.4557456970214844,0.3170204162597656
160x_2025-05-15_02-05-00.tif,160,160x,20,1024,3072,0.72652435,0.38524246,0.09753418,0.00048828125,0.4855766296386719,0.386932373046875
160x_2025-05-15_02-05-00.tif,160,160x,21,1536,0,0.5819092,0.27560043,0.055892944,0.0005340576,0.4480476379394531,0.31601715087890625
160x_2025-05-15_02-05-00.tif,160,160x,22,1536,512,0.5861931,0.2365036,0.043376923,0.0004119873,0.4212913513183594,0.2928047180175781
160x_2025-05-15_02-05-00.tif,160,160x,23,1536,1024,0.6046524,0.2250557,0.042877197,0.0017204285,0.4183692932128906,0.2894859313964844
160x_2025-05-15_02-05-00.tif,160,160x,24,1536,1536,0.5887871,0.22227097,0.03954315,0.00044631958,0.4238243103027344,0.29175567626953125
160x_2025-05-15_02-05-00.tif,160,160x,25,1536,2048,0.5730858,0.2229805,0.033008575,0.00025177002,0.42193603515625,0.30200958251953125
160x_2025-05-15_02-05-00.tif,160,160x,26,1536,2560,0.59573364,0.25394058,0.046138763,0.00019073486,0.4376716613769531,0.320709228515625
160x_2025-05-15_02-05-00.tif,160,160x,27,1536,3072,0.7135773,0.3690071,0.09175491,0.0007324219,0.48552703857421875,0.3889961242675781
20x_2025-05-15_02-05-00.tif,20,20x,0,0,0,0.9296913,0.8110161,0.5391464,0.11294174,0.6084671020507812,0.5663337707519531
20x_2025-05-15_02-05-00.tif,20,20x,1,0,512,0.9173584,0.8181801,0.6085739,0.20111465,0.6418342590332031,0.5708160400390625
20x_2025-05-15_02-05-00.tif,20,20x,2,0,1024,0.9190903,0.8202095,0.603035,0.19231415,0.6384658813476562,0.5626487731933594
20x_2025-05-15_02-05-00.tif,20,20x,3,0,1536,0.916275,0.8090172,0.56863403,0.15296173,0.6170578002929688,0.5652694702148438
20x_2025-05-15_02-05-00.tif,20,20x,4,0,2048,0.9090195,0.7991257,0.5455551,0.12633133,0.6103591918945312,0.5673484802246094
20x_2025-05-15_02-05-00.tif,20,20x,5,0,2560,0.92871094,0.80747604,0.50154495,0.06862259,0.5918426513671875,0.5898323059082031
20x_2025-05-15_02-05-00.tif,20,20x,6,0,3072,0.9203987,0.76146317,0.377697,0.025981903,0.5521049499511719,0.5721435546875
20x_2025-05-15_02-05-00.tif,20,20x,7,512,0,0.9091873,0.8030586,0.55750275,0.13094711,0.61676025390625,0.5521202087402344
20x_2025-05-15_02-05-00.tif,20,20x,8,512,512,0.90133286,0.80524826,0.5985222,0.18510056,0.6408462524414062,0.5478706359863281
20x_2025-05-15_02-05-00.tif,20,20x,9,512,1024,0.90125275,0.8025894,0.596405,0.17485046,0.6407928466796875,0.5539779663085938
20x_2025-05-15_02-05-00.tif,20,20x,10,512,1536,0.9054909,0.80319977,0.5781479,0.14620972,0.6328582763671875,0.5573997497558594
20x_2025-05-15_02-05-00.tif,20,20x,11,512,2048,0.91194534,0.79956055,0.5306549,0.087184906,0.6084403991699219,0.5645027160644531
20x_2025-05-15_02-05-00.tif,20,20x,12,512,2560,0.9132614,0.7875595,0.48867798,0.06555176,0.5840721130371094,0.5713233947753906
20x_2025-05-15_02-05-00.tif,20,20x,13,512,3072,0.903492,0.759346,0.41863632,0.040115356,0.5587043762207031,0.5643424987792969
20x_2025-05-15_02-05-00.tif,20,20x,14,1024,0,0.8903961,0.78673935,0.5410156,0.11969757,0.6094970703125,0.53790283203125
20x_2025-05-15_02-05-00.tif,20,20x,15,1024,512,0.8906708,0.7898178,0.56967926,0.15338898,0.626434326171875,0.5461959838867188
20x_2025-05-15_02-05-00.tif,20,20x,16,1024,1024,0.891552,0.7923355,0.5760231,0.13828278,0.6341133117675781,0.5509300231933594
20x_2025-05-15_02-05-00.tif,20,20x,17,1024,1536,0.90047073,0.7979927,0.5526695,0.09075928,0.6288223266601562,0.5703773498535156
20x_2025-05-15_02-05-00.tif,20,20x,18,1024,2048,0.90097046,0.78697586,0.5161896,0.07049942,0.606536865234375,0.5608406066894531
20x_2025-05-15_02-05-00.tif,20,20x,19,1024,2560,0.8995819,0.77194977,0.4550209,0.046390533,0.5803947448730469,0.5562705993652344
20x_2025-05-15_02-05-00.tif,20,20x,20,1024,3072,0.895607,0.7504463,0.4108162,0.039669037,0.5569610595703125,0.5531959533691406
20x_2025-05-15_02-05-00.tif,20,20x,21,1536,0,0.8887253,0.76849747,0.45996094,0.064460754,0.5859184265136719,0.5438575744628906
20x_2025-05-15_02-05-00.tif,20,20x,22,1536,512,0.85988235,0.7532768,0.52759933,0.120903015,0.6058425903320312,0.5317955017089844
20x_2025-05-15_02-05-00.tif,20,20x,23,1536,1024,0.86787796,0.7680435,0.5502205,0.12434387,0.6209716796875,0.5435676574707031
20x_2025-05-15_02-05-00.tif,20,20x,24,1536,1536,0.87682724,0.77160263,0.53442,0.09315109,0.6143722534179688,0.5475921630859375
20x_2025-05-15_02-05-00.tif,20,20x,25,1536,2048,0.8691559,0.7522354,0.4831848,0.06269455,0.5908088684082031,0.5353507995605469
20x_2025-05-15_02-05-00.tif,20,20x,26,1536,2560,0.8694649,0.7394638,0.4213028,0.040534973,0.5678939819335938,0.5403861999511719
20x_2025-05-15_02-05-00.tif,20,20x,27,1536,3072,0.87726974,0.7160988,0.35482025,0.025218964,0.5383529663085938,0.5346221923828125
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,0,0,0,0.01928711,0.0055236816,0.00025177002,0.0,0.017452239990234375,0.2943534851074219
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,1,0,512,0.0077934265,0.0026893616,0.0002861023,0.0,0.306671142578125,0.4894866943359375
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,2,0,1024,0.006706238,0.0026741028,0.0004043579,0.0,0.2803001403808594,0.4640960693359375
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,3,0,1536,0.008136749,0.003353119,0.00051498413,0.0,0.03490447998046875,0.3923797607421875
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,4,0,2048,0.009765625,0.0035209656,0.0005340576,0.0,0.26204681396484375,0.3982086181640625
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,5,0,2560,0.008964539,0.0021400452,0.0001373291,0.0,0.3684539794921875,0.4859580993652344
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,6,0,3072,0.015007019,0.002708435,3.0517578e-05,0.0,0.40021514892578125,0.2818145751953125
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,7,512,0,0.015850067,0.003025055,0.0001373291,0.0,0.2804679870605469,0.47833251953125
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,8,512,512,0.0085372925,0.0027313232,0.0002670288,0.0,0.2769927978515625,0.38150787353515625
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,9,512,1024,0.0082092285,0.0029029846,0.00032043457,0.0,0.3440361022949219,0.5034828186035156
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,10,512,1536,0.0072135925,0.002670288,0.0004196167,0.0,0.209442138671875,0.4865684509277344
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,11,512,2048,0.004600525,0.0015296936,0.00020217896,0.0,0.2633209228515625,0.40726470947265625
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,12,512,2560,0.0103645325,0.0032806396,0.00038909912,0.0,0.2580223083496094,0.4005165100097656
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,13,512,3072,0.012794495,0.0035133362,9.918213e-05,0.0,0.3450660705566406,0.4731597900390625
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,14,1024,0,0.02728653,0.0034370422,0.00024032593,0.0,0.2634544372558594,0.377960205078125
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,15,1024,512,0.0073280334,0.0015106201,7.247925e-05,0.0,0.3406486511230469,0.5262413024902344
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,16,1024,1024,0.0066452026,0.0021438599,0.0002822876,0.0,0.2589263916015625,0.4193305969238281
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,17,1024,1536,0.010467529,0.0038490295,0.00046539307,0.0,0.2799339294433594,0.5200881958007812
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,18,1024,2048,0.008544922,0.003162384,0.00038909912,0.0,0.190399169921875,0.4004707336425781
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,19,1024,2560,0.009326935,0.0033950806,0.0004005432,0.0,0.0369720458984375,0.4584388732910156
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,20,1024,3072,0.012454987,0.0040359497,0.00039291382,0.0,0.22470474243164062,0.447052001953125
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,21,1536,0,0.03886032,0.0022506714,7.6293945e-06,0.0,0.2667427062988281,0.4494171142578125
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,22,1536,512,0.020137787,0.0028419495,4.196167e-05,0.0,0.2760887145996094,0.4691658020019531
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,23,1536,1024,0.0056419373,0.0012130737,7.247925e-05,0.0,0.34870147705078125,0.4783439636230469
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,24,1536,1536,0.006324768,0.0018920898,0.00015258789,0.0,0.3054161071777344,0.4498748779296875
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,25,1536,2048,0.008392334,0.002735138,0.00034332275,0.0,0.315948486328125,0.5051612854003906
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,26,1536,2560,0.010948181,0.0039520264,0.00045394897,0.0,0.2605552673339844,0.4125556945800781
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,27,1536,3072,0.009777069,0.0031547546,0.00022888184,0.0,0.19207763671875,0.3995208740234375
320x_2025-05-15_02-05-00.tif,320,320x,0,0,0,0.40483856,0.17082596,0.033554077,3.4332275e-05,0.3220100402832031,0.25554656982421875
320x_2025-05-15_02-05-00.tif,320,320x,1,0,512,0.33455658,0.1141243,0.019683838,8.392334e-05,0.2762298583984375,0.1709747314453125
320x_2025-05-15_02-05-00.tif,320,320x,2,0,1024,0.3263054,0.112716675,0.020507812,0.00032806396,0.2779197692871094,0.1714324951171875
320x_2025-05-15_02-05-00.tif,320,320x,3,0,1536,0.28880692,0.10053635,0.014770508,0.00011062622,0.2530708312988281,0.16021728515625
320x_2025-05-15_02-05-00.tif,320,320x,4,0,2048,0.24554825,0.09215164,0.012054443,3.8146973e-05,0.21981048583984375,0.14879226684570312
320x_2025-05-15_02-05-00.tif,320,320x,5,0,2560,0.234478,0.09078598,0.007572174,0.0,0.22186279296875,0.15105819702148438
320x_2025-05-15_02-05-00.tif,320,320x,6,0,3072,0.24368286,0.09902191,0.008098602,0.0,0.23421096801757812,0.2679328918457031
320x_2025-05-15_02-05-00.tif,320,320x,7,512,0,0.36450577,0.13254547,0.026031494,0.0,0.2856864929199219,0.20389556884765625
320x_2025-05-15_02-05-00.tif,320,320x,8,512,512,0.33835602,0.10512161,0.018520355,7.247925e-05,0.27428436279296875,0.17082595825195312
